"X1","X2"
0.713456,0.832640
0.996997,0.209430
0.480928,0.020854
0.235960,0.586781
0.347819,0.923118
0.475087,0.771002
0.237280,0.608064
0.573517,0.583647
0.068138,0.383950
0.651290,0.037286
0.366957,0.413054
0.747608,0.042863
0.836732,0.372171
0.076454,0.011219
0.073121,0.929618
0.503267,0.889032
0.055765,0.908467
0.535439,0.251171
0.556985,0.200059
0.241371,0.409094
0.273147,0.361843
0.706659,0.234871
0.834686,0.396489
0.726655,0.193889
0.253877,0.347819
0.411569,0.822906
0.375932,0.535241
0.282287,0.058338
0.269551,0.033855
0.091632,0.822840
0.668580,0.523890
0.323500,0.106052
0.316736,0.240282
0.160067,0.327229
0.370620,0.281528
0.373886,0.421303
0.932489,0.461691
0.450307,0.408203
0.999967,0.208606
0.988748,0.879001
0.070349,0.183165
0.029301,0.503366
0.010328,0.576058
0.766053,0.078631
0.990761,0.524154
0.414538,0.151455
0.883752,0.049429
0.116677,0.501551
0.951066,0.263908
0.626906,0.390715
0.197321,0.200719
0.740744,0.522603
0.663136,0.884742
0.392530,0.170659
0.120339,0.352438
0.577344,0.617435
0.722662,0.195407
0.571174,0.608889
0.667558,0.725533
0.148584,0.787567
0.407114,0.457038
0.614235,0.607998
0.030687,0.572296
0.247311,0.431664
0.288755,0.243714
0.375437,0.917475
0.197651,0.800535
0.797169,0.687422
0.311390,0.232627
0.246024,0.010559
0.068699,0.816109
0.747212,0.366132
0.769023,0.972679
0.498548,0.295222
0.248928,0.776546
0.565235,0.561506
0.651950,0.575860
0.479806,0.044579
0.044117,0.667294
0.543721,0.770738
0.973207,0.562661
0.412856,0.774500
0.595988,0.209628
0.910546,0.054907
0.698212,0.443642
0.390253,0.303834
0.731043,0.257771
0.004290,0.335115
0.733518,0.637926
0.427473,0.719758
0.095493,0.794397
0.328714,0.631822
0.208210,0.669834
0.602686,0.207715
0.055897,0.725764
0.558008,0.827295
0.416287,0.290042
0.182769,0.885534
0.252491,0.306870
0.174586,0.779912
0.853230,0.140368
0.897611,0.142546
0.486438,0.517125
0.178216,0.942652
0.473867,0.130733
0.028509,0.485382
0.874942,0.483040
0.610209,0.080083
0.342341,0.773873
0.538474,0.101795
0.076058,0.508183
0.005411,0.404639
0.925361,0.595691
0.231571,0.455421
0.597406,0.329902
0.153138,0.741239
0.185739,0.488979
0.760311,0.101630
0.008975,0.479806
0.534713,0.523923
0.432852,0.111727
0.015179,0.216426
0.595460,0.224015
0.820267,0.529334
0.260971,0.042467
0.624662,0.304065
0.813667,0.297499
0.132515,0.168119
0.659341,0.915462
0.743681,0.454332
0.165281,0.142612
0.262093,0.528476
0.816505,0.894938
0.617765,0.924338
0.634429,0.980994
0.483766,0.725401
0.721210,0.764865
0.322906,0.552465
0.215172,0.020821
0.793209,0.581106
0.634330,0.946974
0.466838,0.874216
0.826734,0.360259
0.366858,0.962483
0.730680,0.541576
0.942256,0.147990
0.120405,0.453541
0.588629,0.006401
0.652313,0.101003
0.541873,0.371973
0.657230,0.977199
0.382565,0.072725
0.416386,0.508282
0.199696,0.421666
0.146968,0.524121
0.130634,0.145780
0.337722,0.073286
0.748565,0.604765
0.000330,0.016102
0.056424,0.769551
0.648287,0.358345
0.853527,0.633307
0.948393,0.925229
0.169867,0.134198
0.046360,0.081271
0.927407,0.978189
0.581403,0.242988
0.416650,0.792615
0.244836,0.325348
0.865604,0.958061
0.013430,0.781099
0.296410,0.344684
0.684452,0.283739
0.037418,0.801557
0.398337,0.863360
0.113377,0.493104
0.386821,0.811061
0.144229,0.497822
0.662344,0.622616
0.257111,0.086419
0.964528,0.863525
0.928958,0.521481
0.846598,0.691777
0.763512,0.981786
0.556292,0.861612
0.122880,0.192305
0.011780,0.075398
0.014288,0.967993
0.443114,0.489342
0.769947,0.164060
0.656537,0.217383
0.264073,0.388603
0.155019,0.837524
0.507358,0.049363
0.755428,0.490200
0.173926,0.311621
0.740381,0.597142
0.601069,0.705141
0.779450,0.280242
0.281495,0.199960
0.134132,0.392068
0.935821,0.433413
0.020161,0.544513
0.447436,0.653105
0.509074,0.330364
0.048802,0.820696
0.344915,0.154986
0.978585,0.656702
0.332541,0.948987
0.862733,0.220385
0.522570,0.905068
0.356497,0.666634
0.959018,0.657230
0.986702,0.039761
0.720550,0.838712
0.210057,0.253679
0.918663,0.631393
0.086188,0.596054
0.737610,0.517851
0.127104,0.067478
0.734013,0.605920
0.512110,0.214743
0.567907,0.934600
0.108955,0.745991
0.630766,0.306210
0.857487,0.666403
0.625454,0.617501
0.949086,0.206758
0.288359,0.561176
0.307728,0.519105
0.619745,0.283145
0.972976,0.699399
0.373358,0.292747
0.842209,0.350888
0.013067,0.350690
0.234343,0.316637
0.071339,0.459777
0.198575,0.079027
0.955157,0.592259
0.326536,0.865208
0.835841,0.810929
0.924140,0.475120
0.022801,0.718043
0.898832,0.499274
0.695209,0.872336
0.876823,0.036758
0.931829,0.322246
0.337458,0.424569
0.703425,0.023527
0.281726,0.046459
0.173629,0.990794
0.689599,0.410942
0.917640,0.679667
0.911305,0.898964
0.827988,0.616710
0.581271,0.070547
0.394080,0.133703
0.385534,0.996172
0.924206,0.336006
0.034086,0.791163
0.828483,0.075629
0.665908,0.007688
0.866495,0.322345
0.165776,0.441596
0.346730,0.951990
0.288887,0.736851
0.398007,0.734178
0.056952,0.274467
0.738567,0.206791
0.290735,0.566851
0.713984,0.495248
0.087243,0.179931
0.918168,0.947205
0.001551,0.913944
0.265195,0.193262
0.346862,0.239985
0.311456,0.276150
0.257309,0.496238
0.998383,0.350195
0.717911,0.231505
0.758695,0.817627
0.732528,0.627203
0.258200,0.875305
0.150696,0.547548
0.768231,0.175213
0.363129,0.135617
0.093084,0.325315
0.916848,0.952386
0.775886,0.804956
0.672144,0.447898
0.932885,0.035933
0.518016,0.180360
0.577872,0.020953
0.812941,0.603808
0.008381,0.851548
0.433149,0.461361
0.065961,0.351449
0.278889,0.447172
0.688412,0.911107
0.714512,0.705207
0.177523,0.291592
0.355375,0.152247
0.767175,0.185640
0.182571,0.929024
0.218637,0.786874
0.385633,0.337854
0.941134,0.108955
0.928595,0.739722
0.784531,0.227909
0.150399,0.199003
0.717449,0.227480
0.679700,0.125223
0.224939,0.537616
0.463308,0.466970
0.222992,0.316241
0.130403,0.391672
0.298225,0.365307
0.994787,0.830793
0.102884,0.891639
0.592589,0.356794
0.329374,0.366561
0.321059,0.046426
0.899228,0.985118
0.762918,0.434798
0.454728,0.782881
0.756022,0.651158
0.275490,0.995545
0.107239,0.228173
0.337359,0.244407
0.686498,0.036626
0.387250,0.299545
0.217581,0.519996
0.205075,0.436382
0.066653,0.055270
0.397380,0.506071
0.949779,0.041411
0.406850,0.122451
0.569095,0.060879
0.312083,0.470864
0.364515,0.985943
0.330067,0.576684
0.439550,0.186465
0.160562,0.070877
0.455256,0.190457
0.846301,0.757606
0.712730,0.303900
0.872863,0.269122
0.254735,0.287402
0.558272,0.431499
0.461427,0.215337
0.901406,0.036725
0.135287,0.316571
0.133274,0.448426
0.789118,0.126741
0.934699,0.798687
0.828351,0.369597
0.643338,0.568567
0.007160,0.790372
0.224378,0.939451
0.367386,0.580248
0.820960,0.799413
0.379463,0.494457
0.886029,0.043721
0.506005,0.519732
0.524088,0.390979
0.616050,0.246123
0.341022,0.331749
0.312776,0.059031
0.483007,0.153039
0.591434,0.321850
0.131888,0.356464
0.552135,0.309807
0.411965,0.284993
0.443642,0.017191
0.860226,0.956840
0.093744,0.571108
0.029664,0.227348
0.072395,0.102521
0.379133,0.633043
0.829605,0.879826
0.857751,0.325051
0.670593,0.906982
0.667690,0.995809
0.171154,0.273576
0.266416,0.053554
0.555633,0.210948
0.010031,0.281924
0.715271,0.489408
0.307299,0.175411
0.546393,0.169669
0.430212,0.182175
0.563816,0.333102
0.409325,0.291724
0.992279,0.174949
0.674091,0.090213
0.265756,0.516168
0.442784,0.778064
0.713522,0.822576
0.008249,0.478486
0.410579,0.296905
0.206659,0.065961
0.337491,0.344849
0.709068,0.312116
0.246552,0.682274
0.158978,0.347291
0.184419,0.732099
0.534614,0.916947
0.415924,0.709727
0.120702,0.069095
0.639411,0.884016
0.335742,0.045800
0.410018,0.877285
0.110737,0.888075
0.935458,0.743879
0.958127,0.943015
0.834356,0.193163
0.670230,0.222959
0.605623,0.347720
0.558074,0.805880
0.427572,0.606811
0.112420,0.367980
0.223190,0.290471
0.164258,0.959315
0.087177,0.996766
0.906883,0.438164
0.071900,0.361744
0.294496,0.217845
0.357190,0.468059
0.077476,0.503531
0.248037,0.604435
0.412889,0.959381
0.601630,0.008084
0.875371,0.390451
0.683561,0.155316
0.885105,0.713456
0.348017,0.710420
0.508942,0.188280
0.026232,0.383026
0.485613,0.878407
0.037154,0.081007
0.353197,0.932786
0.394773,0.433841
0.504026,0.618293
0.185541,0.342968
0.726457,0.988649
0.220022,0.042038
0.622616,0.230284
0.463836,0.607635
0.313271,0.509866
0.567643,0.694087
0.063816,0.379034
0.912163,0.191678
0.974691,0.967597
0.666766,0.421237
0.013166,0.450340
0.251270,0.455916
0.965848,0.415033
0.154623,0.383389
0.439649,0.940837
0.177490,0.818617
0.349733,0.797466
0.802349,0.159605
0.197222,0.451231
0.723817,0.609153
0.768660,0.770936
0.436481,0.596714
0.635848,0.631360
0.726391,0.590378
0.208738,0.541708
0.692965,0.170692
0.493137,0.358114
0.323599,0.593579
0.333663,0.092193
0.054544,0.856695
0.326668,0.346697
0.858411,0.629941
0.783442,0.346334
0.964232,0.567511
0.878176,0.608757
0.163136,0.702831
0.895367,0.882993
0.102752,0.869894
0.570019,0.616809
0.470072,0.087573
0.379661,0.062133
0.919884,0.686531
0.294958,0.079390
0.436184,0.654689
0.585066,0.602785
0.042929,0.675609
0.340593,0.200884
0.239425,0.550980
0.940276,0.765459
0.781891,0.654623
0.699036,0.591434
0.531314,0.723322
0.851713,0.407312
0.638058,0.055369
0.104402,0.523098
0.852141,0.969874
0.711410,0.812842
0.647166,0.804296
0.661684,0.334389
0.144262,0.513067
0.667987,0.244572
0.221936,0.065004
0.949878,0.180261
0.423777,0.003927
0.463572,0.675378
0.268132,0.161156
0.849040,0.717977
0.181020,0.487923
0.953475,0.920049
0.038771,0.243186
0.629677,0.826668
0.671286,0.182208
0.786181,0.338778
0.432522,0.267868
0.958787,0.071735
0.947205,0.338019
0.966772,0.137333
0.312611,0.620438
0.454794,0.711872
0.767307,0.437999
0.205141,0.333366
0.077938,0.337128
0.327031,0.984129
0.920478,0.264535
0.396522,0.498548
0.803075,0.747476
0.321356,0.561605
0.950010,0.592886
0.446347,0.973042
0.322873,0.357652
0.209529,0.514123
0.828384,0.426186
0.648980,0.301623
0.972019,0.877549
0.209727,0.933479
0.862239,0.553026
0.437933,0.117304
0.884115,0.175543
0.178743,0.192371
0.564146,0.086748
0.465749,0.920280
0.640533,0.282914
0.527585,0.659671
0.214116,0.459744
0.612651,0.073352
0.759883,0.616116
0.935656,0.968422
0.991982,0.563123
0.623309,0.853956
0.582327,0.875668
0.574639,0.609978
0.259982,0.912823
0.455388,0.000297
0.868871,0.051079
0.572032,0.785323
0.814261,0.071108
0.234079,0.230185
0.026199,0.590609
0.479971,0.581436
0.072329,0.003696
0.367848,0.635650
0.899954,0.328153
0.887052,0.440441
0.680921,0.753349
0.433709,0.571801
0.161882,0.346532
0.680954,0.601564
0.439352,0.465617
0.126708,0.083548
0.666304,0.369762
0.934204,0.596944
0.743714,0.671088
0.170923,0.423382
0.226919,0.819244
0.801854,0.905299
0.112585,0.706362
0.251402,0.490233
0.988418,0.317297
0.013925,0.573286
0.381047,0.601927
0.156834,0.528047
0.817693,0.821158
0.820894,0.234442
0.368178,0.322708
0.956378,0.504026
0.535307,0.689566
0.534416,0.601531
0.382070,0.459942
0.331749,0.107404
0.727315,0.472976
0.366726,0.349139
0.708111,0.049891
0.082921,0.581007
0.179007,0.929948
0.609285,0.945786
0.184353,0.669900
0.523329,0.219066
0.486273,0.678051
0.150003,0.620867
0.649739,0.785653
0.101762,0.127862
0.400746,0.991652
0.525276,0.558503
0.819178,0.059394
0.074771,0.215469
0.785389,0.059427
0.297103,0.221144
0.802943,0.035571
0.298786,0.117930
0.090675,0.283376
0.504950,0.739128
0.343529,0.125751
0.741602,0.628423
0.809840,0.085264
0.478024,0.664885
0.739458,0.356431
0.443081,0.304131
0.764304,0.308850
0.691711,0.120405
0.278724,0.709035
0.660199,0.949944
0.890385,0.384973
0.250775,0.213225
0.881212,0.673530
0.682241,0.843364
0.659407,0.053884
0.754966,0.267703
0.094932,0.043358
0.232792,0.457302
0.806177,0.653402
0.851746,0.381443
0.643701,0.605986
0.069227,0.226094
0.837491,0.886887
0.206230,0.539563
0.264139,0.801821
0.166304,0.908764
0.437009,0.302250
0.726127,0.985382
0.163598,0.480202
0.974362,0.592028
0.610341,0.825480
0.364911,0.977925
0.397776,0.197585
0.017455,0.983469
0.984788,0.151026
0.393288,0.975681
0.250115,0.811687
0.768363,0.605656
0.385699,0.169339
0.952419,0.125421
0.858246,0.571669
0.755230,0.323830
0.140071,0.696991
0.951429,0.878473
0.688972,0.092358
0.810434,0.885072
0.579588,0.227414
0.106316,0.113872
0.179370,0.585330
0.671352,0.673398
0.797466,0.820663
0.362173,0.149310
0.929486,0.680558
0.936877,0.052168
0.200719,0.972613
0.321883,0.283871
0.040256,0.824259
0.883587,0.767934
0.088464,0.080248
0.126906,0.802250
0.700158,0.982545
0.723157,0.992147
0.655811,0.643635
0.139939,0.701577
0.928859,0.667327
0.829671,0.776414
0.869036,0.538804
0.600244,0.671286
0.638388,0.457434
0.160826,0.676104
0.500396,0.286016
0.564905,0.193130
0.595526,0.217284
0.831552,0.371577
0.190622,0.909094
0.595361,0.359005
0.803339,0.746816
0.366495,0.448096
0.668613,0.069986
0.329143,0.037220
0.281561,0.401703
0.145417,0.090576
0.865472,0.578598
0.990893,0.515640
0.437108,0.687257
0.743054,0.204250
0.058074,0.129842
0.930410,0.332145
0.094833,0.127137
0.215865,0.866792
0.911701,0.083317
0.895697,0.330034
0.159176,0.763941
0.218274,0.393552
0.323566,0.688807
0.328021,0.470996
0.089718,0.008612
0.341319,0.481258
0.363558,0.773642
0.166436,0.062067
0.459579,0.675180
0.585429,0.127104
0.104996,0.861117
0.953706,0.107173
0.078268,0.433248
0.383455,0.516135
0.568732,0.772388
0.250016,0.846433
0.751435,0.581700
0.491223,0.049099
0.996370,0.444796
0.373721,0.502475
0.904276,0.422821
0.626180,0.722761
0.073187,0.310830
0.514552,0.460932
0.985448,0.277668
0.506137,0.757309
0.546657,0.252821
0.475351,0.483832
0.282419,0.216294
0.292120,0.201313
0.950967,0.624761
0.609978,0.455322
0.302844,0.312875
0.784696,0.812809
0.178611,0.798621
0.541576,0.358246
0.606448,0.616281
0.699135,0.996799
0.548241,0.443840
0.746189,0.337887
0.594107,0.114631
0.588926,0.715865
0.703095,0.124695
0.225302,0.446809
0.525375,0.848677
0.836105,0.967630
0.969280,0.426912
0.741437,0.426483
0.781627,0.352702
0.653897,0.662839
0.812710,0.004554
0.968917,0.783211
0.679370,0.707913
0.168514,0.756979
0.815053,0.196067
0.369498,0.722398
0.182043,0.248400
0.128357,0.723355
0.948426,0.412988
0.175510,0.031512
0.011186,0.419884
0.912757,0.217647
0.076223,0.434006
0.033624,0.646671
0.749489,0.223685
0.158318,0.472580
0.071570,0.281033
0.238072,0.336171
0.708936,0.819541
0.223982,0.956378
0.299677,0.491652
0.243021,0.561341
0.555270,0.547482
0.947997,0.163862
0.102158,0.183330
0.468455,0.531743
0.103181,0.456774
0.643371,0.562595
0.012803,0.763149
0.189203,0.257342
0.352735,0.261334
0.315779,0.948063
0.996469,0.061473
0.390649,0.573022
0.798753,0.556523
0.582228,0.718901
0.557711,0.646836
0.365505,0.252062
0.499340,0.353296
0.384346,0.764997
0.721078,0.575167
0.300337,0.925427
0.355870,0.168251
0.851812,0.938164
0.654986,0.358906
0.998911,0.729789
0.808190,0.519666
0.195902,0.379628
0.498119,0.293836
0.175576,0.538177
0.022471,0.563453
0.842407,0.910711
0.046921,0.637102
0.023296,0.577872
0.983469,0.390781
0.167591,0.212070
0.657065,0.474889
0.354352,0.678315
0.592259,0.666271
0.272949,0.594800
0.672804,0.302184
0.045701,0.974032
0.814558,0.527915
0.284861,0.798456
0.709661,0.329869
0.348116,0.735564
0.525869,0.512836
0.920742,0.204844
0.441662,0.232000
0.521679,0.902759
0.204151,0.269353
0.908698,0.327130
0.382235,0.264502
0.359962,0.492873
0.551442,0.771332
0.293473,0.664819
0.182274,0.345080
0.167855,0.351845
0.702204,0.515278
0.072956,0.624827
0.475054,0.466673
0.231637,0.265162
0.608691,0.606382
0.082789,0.294199
0.156438,0.600607
0.749984,0.301029
0.242955,0.775391
0.543985,0.362865
0.018313,0.410810
0.131459,0.656966
0.478783,0.994391
0.869234,0.029532
0.634099,0.079357
0.427341,0.649013
0.072923,0.626642
0.469412,0.778823
0.266812,0.953112
0.623342,0.929816
0.587969,0.923085
0.539464,0.765327
0.245331,0.631921
0.950241,0.686861
0.485844,0.136145
0.076651,0.416122
0.106976,0.570679
0.292219,0.153567
0.967894,0.412658
0.504455,0.974790
0.258893,0.658450
0.269188,0.249753
0.029565,0.956048
0.055468,0.434897
0.484657,0.799908
0.873556,0.579588
0.373226,0.685904
0.819640,0.971590
0.153765,0.107932
0.292945,0.563783
0.091995,0.967465
0.730647,0.398535
0.936613,0.545767
0.155580,0.868772
0.603280,0.423843
0.157461,0.898700
0.924899,0.571306
0.152577,0.261400
0.089817,0.959414
0.358246,0.013760
0.258035,0.366594
0.122484,0.052102
0.944103,0.961262
0.436382,0.331585
0.618920,0.030654
0.831914,0.272322
0.252689,0.837920
0.208441,0.117468
0.642183,0.203920
0.809708,0.073088
0.455454,0.570712
0.880156,0.159242
0.501683,0.388801
0.784960,0.871577
0.223751,0.906256
0.260180,0.870950
0.489243,0.798423
0.657824,0.324193
0.484129,0.759421
0.783277,0.616050
0.936019,0.957071
0.054016,0.610836
0.236389,0.060351
0.421171,0.380057
0.017818,0.367617
0.046822,0.228041
0.006368,0.221705
0.088959,0.132053
0.211542,0.712400
0.172540,0.528806
0.503399,0.951693
0.078334,0.685772
0.394740,0.948888
0.498383,0.203359
0.220715,0.976638
0.741107,0.976275
0.725203,0.913845
0.005609,0.176236
0.959216,0.311555
0.020524,0.585792
0.509503,0.752854
0.122154,0.486669
0.887679,0.704382
0.788128,0.149706
0.765426,0.748664
0.883554,0.765921
0.082822,0.734079
0.162080,0.257441
0.714809,0.278361
0.228305,0.876493
0.038804,0.751864
0.635320,0.316406
0.636112,0.420049
0.771530,0.246024
0.927374,0.314723
0.575761,0.130601
0.451825,0.462681
0.259487,0.578466
0.370752,0.492939
0.396456,0.782683
0.791790,0.617106
0.391705,0.138652
0.979311,0.847456
0.456675,0.757639
0.088893,0.309576
0.200257,0.245265
0.242889,0.184188
0.532700,0.679304
0.088662,0.836534
0.160760,0.879133
0.489111,0.205867
0.635254,0.407939
0.624827,0.163202
0.841879,0.069821
0.956675,0.008843
0.586089,0.520986
0.217845,0.606646
0.250214,0.339603
0.785290,0.409754
0.280176,0.475351
0.908467,0.757771
0.342737,0.332277
0.606184,0.149838
0.653996,0.771365
0.829638,0.670494
0.863393,0.321224
0.635419,0.248631
0.653039,0.763083
0.666007,0.245991
0.883422,0.309048
0.060252,0.154458
0.302778,0.565895
0.773411,0.330661
0.248961,0.871775
0.570877,0.940309
0.616776,0.727810
0.465155,0.179139
0.538969,0.810995
0.160694,0.486471
0.477826,0.670329
0.705603,0.292846
0.654128,0.367914
0.852207,0.279120
0.722695,0.006995
0.576816,0.203161
0.632383,0.942586
0.133934,0.119382
0.901967,0.533096
0.231208,0.689467
0.535340,0.584505
0.540058,0.531512
0.346895,0.417046
0.317099,0.729592
0.222134,0.485613
0.983733,0.522768
0.212730,0.913120
0.375668,0.051376
0.237148,0.836402
0.550947,0.856431
0.208837,0.301293
0.709892,0.820795
0.387613,0.172012
0.279648,0.585132
0.818188,0.639345
0.905530,0.963803
0.840593,0.768594
0.736620,0.193757
0.957863,0.325117
0.789217,0.918333
0.951627,0.948096
0.722827,0.067148
0.599386,0.549165
0.491685,0.453310
0.075332,0.966706
0.881311,0.268000
0.699168,0.094437
0.553884,0.242592
0.711014,0.724510
0.579456,0.611628
0.083746,0.196562
0.320069,0.807530
0.729954,0.890583
0.818122,0.175180
0.894245,0.129941
0.910942,0.349172
0.765921,0.055567
0.968191,0.557150
0.555237,0.826734
0.942355,0.193559
0.137333,0.291064
0.483106,0.061440
0.608361,0.567346
0.026364,0.580380
0.508183,0.822114
0.896489,0.399030
0.294595,0.630898
0.374117,0.510922
0.971986,0.875701
0.204085,0.615654
0.897413,0.888966
0.452584,0.897116
0.389263,0.298885
0.561770,0.406487
0.059493,0.913515
0.173002,0.119481
0.582393,0.550122
0.585924,0.617897
0.189632,0.274863
0.426087,0.274896
0.858543,0.280572
0.806012,0.256715
0.823533,0.153501
0.819574,0.401307
0.142480,0.022471
0.363294,0.864878
0.121296,0.754174
0.740975,0.713687
0.702633,0.750148
0.146308,0.021283
0.017785,0.660562
0.041180,0.612981
0.041543,0.429255
0.103610,0.829440
0.716723,0.658945
0.555567,0.334884
0.998779,0.598198
0.785620,0.886755
0.336600,0.516861
0.556721,0.897248
0.196232,0.321586
0.554544,0.311061
0.823863,0.500660
0.875998,0.110671
0.790768,0.034812
0.216789,0.987428
0.069656,0.832079
0.910843,0.112948
0.748994,0.426417
0.073682,0.341352
0.599188,0.710552
0.457830,0.210981
0.286379,0.287600
0.969214,0.465551
0.730152,0.072197
0.851977,0.417475
0.683198,0.803372
0.823038,0.175477
0.734937,0.181020
0.670098,0.134462
0.583053,0.126675
0.698773,0.787336
0.486174,0.417310
0.133076,0.774995
0.755263,0.294760
0.145714,0.697090
0.916254,0.895499
0.674322,0.020788
0.305253,0.575431
0.196562,0.970831
0.610968,0.977430
0.472118,0.112453
0.729493,0.341286
0.739128,0.699201
0.386656,0.258695
0.116017,0.494028
0.838217,0.969973
0.330364,0.829869
0.490332,0.732726
0.844024,0.024748
0.323401,0.256451
0.299809,0.108097
0.265591,0.592160
0.414571,0.848182
0.889395,0.882499
0.081502,0.784762
0.936415,0.974658
0.121725,0.635749
0.814327,0.345179
0.245364,0.368871
0.955883,0.443708
0.450670,0.315185
0.062001,0.210057
0.601828,0.128687
0.909226,0.133505
0.472514,0.962120
0.797202,0.479146
0.317033,0.410414
0.210849,0.588860
0.054049,0.280637
0.242031,0.268066
0.385996,0.105788
0.003168,0.194879
0.541675,0.518082
0.623375,0.107206
0.593612,0.438923
0.504290,0.492279
0.230680,0.669174
0.445060,0.094206
0.102818,0.202864
0.581304,0.891507
0.399723,0.334092
0.350360,0.461988
0.909556,0.459282
0.528938,0.993929
0.445456,0.950109
0.170527,0.413350
0.159209,0.093942
0.223916,0.157461
0.288392,0.082327
0.313370,0.159770
0.584571,0.479608
0.958325,0.489870
0.868211,0.254867
0.459183,0.835709
0.517719,0.737247
0.527090,0.802283
0.129479,0.988220
0.140236,0.968290
0.979641,0.540421
0.513100,0.949383
0.737181,0.288491
0.053752,0.618788
0.191249,0.428100
0.702567,0.630799
0.135023,0.493896
0.088134,0.947271
0.070481,0.925295
0.051871,0.145549
0.869663,0.033558
0.707451,0.771761
0.970105,0.738600
0.882499,0.034944
0.902297,0.010097
0.287633,0.736653
0.183594,0.700125
0.393552,0.417607
0.295255,0.826074
0.486966,0.080050
0.268495,0.768198
0.911107,0.125652
0.794133,0.611397
0.792318,0.156834
0.481984,0.974526
0.416518,0.613047
0.222266,0.440606
0.006269,0.781726
0.072032,0.452518
0.317066,0.830496
0.216492,0.840560
0.018874,0.571504
0.227381,0.295453
0.880849,0.816274
0.620174,0.394509
0.046294,0.853395
0.916122,0.779186
0.651752,0.015508
0.445951,0.667393
0.255164,0.787765
0.631624,0.491091
0.004158,0.464858
0.710948,0.953046
0.568171,0.918465
0.154095,0.970798
0.349370,0.971755
0.740282,0.136310
0.584142,0.444499
0.884973,0.451396
0.325447,0.637531
0.649640,0.651653
0.084835,0.080644
0.506269,0.870356
0.569227,0.696265
0.334653,0.753613
0.223817,0.617205
0.271464,0.155679
0.418894,0.775886
0.628522,0.447997
0.473801,0.052960
0.017224,0.108790
0.945291,0.711344
0.639510,0.347192
0.352669,0.715073
0.304494,0.988517
0.066785,0.019336
0.419950,0.325711
0.809081,0.020458
0.348248,0.518676
0.548439,0.209364
0.780044,0.009503
0.383059,0.634495
0.501023,0.129512
0.672111,0.275391
0.927242,0.365703
0.553191,0.898898
0.592523,0.605359
0.318089,0.118260
0.391408,0.340131
0.928529,0.500561
0.773246,0.093645
0.220748,0.106382
0.746750,0.297037
0.690028,0.088662
0.990992,0.249423
0.454036,0.899294
0.637531,0.673464
0.014123,0.832013
0.414901,0.101597
0.945819,0.474131
0.729789,0.547779
0.789910,0.214941
0.070085,0.968653
0.984195,0.602851
0.291724,0.686960
0.883257,0.153171
0.032040,0.344552
0.478651,0.261037
0.846664,0.896984
0.774797,0.276183
0.485943,0.501914
0.093579,0.326338
0.001452,0.128291
0.248268,0.065400
0.452386,0.248367
0.355408,0.717680
0.772817,0.436844
0.147397,0.134726
0.203986,0.172078
0.880486,0.596483
0.558107,0.591632
0.433215,0.757375
0.077245,0.264172
0.208540,0.436118
0.659110,0.009866
0.704184,0.696925
0.411503,0.867122
0.364647,0.140071
0.352636,0.091467
0.298852,0.731835
0.101960,0.871544
0.434600,0.900581
0.314228,0.894806
0.731274,0.901637
0.043787,0.076388
0.487296,0.138223
0.324919,0.773675
0.559361,0.067742
0.647628,0.651323
0.740678,0.023890
0.651851,0.108889
0.462879,0.728371
0.149640,0.275622
0.587672,0.405431
0.488682,0.731901
0.561902,0.882894
0.082063,0.852867
0.032304,0.688379
0.523791,0.397215
0.565268,0.318749
0.657593,0.823005
0.444631,0.552267
0.029466,0.986801
0.038540,0.724246
0.590180,0.566225
0.917508,0.387415
0.888735,0.633208
0.968686,0.908203
0.639873,0.205768
0.414736,0.390913
0.917607,0.234772
0.905662,0.379463
0.863162,0.265459
0.595922,0.657461
0.899261,0.079489
0.768561,0.671715
0.419554,0.531215
0.741371,0.365967
0.770343,0.944301
0.724246,0.414505
0.842011,0.292582
0.979245,0.322510
0.445390,0.469973
0.159242,0.832706
0.229559,0.220781
0.253217,0.973174
0.298720,0.380354
0.079390,0.418696
0.575299,0.013331
0.372830,0.292813
0.751930,0.362239
0.575860,0.302976
0.468752,0.110209
0.153963,0.955388
0.326800,0.321389
0.880981,0.277008
0.642744,0.643800
0.905629,0.729954
0.857520,0.548043
0.631096,0.260344
0.913911,0.777800
0.273708,0.777173
0.802580,0.669339
0.236719,0.122583
0.477595,0.083581
0.666106,0.375437
0.900350,0.573088
0.954761,0.567874
0.258827,0.671187
0.257903,0.440408
0.099914,0.747674
0.084769,0.595658
0.494984,0.449746
0.639576,0.353758
0.363954,0.844453
0.234145,0.241173
0.037484,0.480466
0.409622,0.637432
0.043028,0.634627
0.357520,0.152214
0.133901,0.179964
0.896324,0.952881
0.266383,0.890088
0.549990,0.090048
0.045206,0.487791
0.729921,0.897347
0.812479,0.338613
0.929420,0.239491
0.925592,0.191018
0.271068,0.854088
0.351185,0.898370
0.050584,0.514552
0.649607,0.499967
0.079192,0.991520
0.541444,0.535801
0.583878,0.154821
0.839834,0.628324
0.606844,0.068237
0.766845,0.736455
0.126147,0.666073
0.570382,0.560747
0.532139,0.445324
0.992774,0.593282
0.758728,0.041114
0.738171,0.071372
0.223025,0.275589
0.136046,0.399756
0.263050,0.755758
0.980136,0.986108
0.597736,0.605062
0.209562,0.067181
0.834026,0.554841
0.613806,0.429453
0.957368,0.863492
0.704580,0.515805
0.479212,0.715634
